0,4,0,0,0,0,0,0,0,12,0,1,0
0,4,0,0,0,0,0,0,0,12,0,1,0
0,8,0,0,0,0,0,0,0,17,0,1,0
0,9,0,0,0,0,0,0,0,17,0,1,0
1,17,0,0,0,0,0,0,0,18,0,2,0
2,17,0,0,0,0,0,0,0,24,0,3,0
2,23,0,0,0,0,0,0,0,24,0,3,0
4,22,0,0,0,0,0,0,0,28,0,4,0
14,27,0,0,0,0,0,0,0,30,0,5,0
14,34,0,0,0,0,0,0,0,32,0,5,0
19,41,0,0,0,0,0,0,0,36,0,8,0
23,48,1,1,0,0,0,0,0,53,0,17,1
29,58,4,1,0,0,0,0,0,73,0,17,2
39,67,4,2,1,0,0,0,0,97,1,24,6
56,67,7,6,1,3,0,0,0,139,1,39,6
74,94,8,7,1,5,0,0,0,171,1,50,7
97,174,15,8,3,7,0,0,0,183,1,74,8
119,219,17,11,3,12,0,0,0,208,1,92,16
143,258,17,11,3,14,0,0,0,251,2,119,20
191,333,17,11,4,15,0,0,0,311,2,137,26
222,408,19,17,6,21,0,0,1,368,2,176,44
255,408,19,17,9,28,0,2,1,411,3,214,52
297,359,20,17,24,41,0,2,1,489,3,623,66
353,431,21,18,35,50,0,2,1,572,3,1035,72
414,462,35,26,67,66,0,3,1,666,5,1332,86
457,525,36,33,82,71,0,3,1,834,8,1620,92
507,501,38,44,101,87,0,4,1,966,10,1974,101
566,471,63,49,116,106,0,4,1,1116,10,2447,130
585,471,69,64,131,115,0,4,1,1323,10,2734,148
588,482,93,66,140,117,0,5,1,1239,17,3321,160
625,482,98,61,144,137,0,5,1,1372,20,4047,161
718,435,122,67,164,162,0,3,2,2089,18,4423,160
781,449,155,69,172,177,0,3,2,2369,19,5258,167
861,466,169,70,183,186,0,2,3,2555,18,5734,169
965,461,175,70,184,186,0,2,3,2665,16,6485,173
948,461,184,73,188,209,0,2,3,2848,16,7386,179
963,444,185,73,192,229,0,3,4,3052,14,7848,169
900,443,193,66,177,243,0,3,4,3396,14,8470,169
875,450,149,58,156,264,0,4,4,3550,8,9029,165
827,462,145,58,138,289,0,4,4,3855,8,9584,160
748,476,134,52,133,312,0,4,4,3959,8,10095,146
755,482,142,42,118,331,0,4,4,4142,8,10440,138
784,482,142,44,110,346,0,4,4,4294,8,10773,130
809,495,141,42,108,370,0,2,3,4528,2,11215,118
908,503,141,41,92,390,0,2,3,4812,2,11667,110
1034,531,133,40,85,409,0,2,3,4952,3,11882,95
1194,532,124,37,79,400,0,2,3,5126,3,12407,82
1223,574,113,34,77,425,0,2,2,5351,3,13042,75
1349,579,108,31,64,458,0,1,2,5559,3,13400,75
1550,579,105,26,62,466,0,1,2,5725,3,13922,77
1619,574,104,20,62,464,0,3,0,6043,3,14529,74
1761,596,99,16,59,441,0,3,0,6199,3,15032,64
2025,626,97,14,54,430,0,3,0,6430,2,15534,61
2295,638,82,14,48,453,0,3,0,6510,2,16105,57
2548,641,61,11,46,442,0,3,0,6544,2,16542,57
2688,711,62,11,46,431,0,3,0,6501,2,16756,57
2853,711,66,7,36,410,0,3,0,6447,2,17242,61
2952,705,61,6,34,367,0,3,0,6296,2,17853,72
2970,717,57,4,33,366,0,3,0,6284,3,18223,70
3125,673,54,4,30,378,0,3,0,6025,3,18780,86
3105,678,49,4,30,374,0,2,0,5782,3,19379,88
3122,675,38,2,26,338,0,0,0,5652,3,19925,112
3041,680,37,0,25,323,0,0,0,5497,3,20554,113
2954,680,37,0,24,310,0,0,0,5087,3,22395,122
2790,689,36,0,23,309,0,0,0,5014,2,22759,154
2568,638,36,1,15,298,0,0,0,5061,2,23091,171
2299,636,34,2,12,296,0,0,0,5008,1,23528,194
2094,647,33,2,13,255,0,0,0,5095,1,23933,196
1963,608,30,2,13,240,0,0,0,5047,0,24497,203
1837,541,30,2,13,221,0,0,0,4914,0,24932,207
1747,541,33,2,13,222,0,0,0,4821,0,25267,209
1524,503,35,2,13,204,0,0,0,4776,0,25753,199
1361,396,31,2,10,108,0,0,0,4797,0,26038,193
1211,385,31,2,10,103,0,0,0,4664,0,26240,187
1131,371,30,2,9,66,0,0,0,4625,0,26543,179
1072,358,28,1,9,61,0,0,0,4555,0,26980,177
1083,354,25,0,8,52,0,0,0,4513,0,27242,153
1063,354,25,0,8,47,0,0,0,4483,0,27602,143
1035,334,26,0,8,42,0,0,0,4503,0,27986,132
1003,324,26,0,7,32,0,0,0,4732,0,28053,124
969,316,23,0,4,32,0,0,0,4829,0,28235,120
925,306,18,1,4,29,0,0,0,4891,0,28368,107
864,309,18,1,4,28,0,0,0,5108,0,28456,100
813,302,17,1,3,21,0,0,0,5172,0,28854,89
800,302,17,1,3,18,0,0,0,5155,0,29096,88
761,266,17,1,3,18,0,0,0,5324,0,29261,82
713,257,16,2,2,17,0,0,0,5366,0,29460,78
678,242,14,3,2,19,0,0,0,5240,0,29590,68
651,240,14,6,3,19,0,0,0,5294,0,29781,60
615,227,14,8,3,18,0,0,0,5333,0,29959,60
604,227,9,9,3,18,0,0,0,5270,0,30140,54
584,227,10,12,3,15,0,0,0,5173,0,30072,52
400,224,10,12,3,13,0,0,0,5285,0,30095,47
377,206,12,13,2,5,0,0,0,5350,0,30074,33
344,212,9,15,2,5,0,0,0,5357,0,29990,34
334,196,7,15,2,3,0,0,0,5257,0,29920,29
328,189,9,14,2,3,0,0,0,5288,0,29697,27
336,189,9,14,2,3,0,0,0,5139,0,29241,28
336,189,9,15,2,4,0,0,0,5288,0,29156,16
356,180,9,24,2,4,0,0,0,5337,0,29068,17
358,180,8,25,2,4,0,0,0,5267,0,28795,19
373,183,8,29,2,5,0,0,0,4968,0,28419,21
379,181,7,29,2,4,0,0,0,4683,0,28081,21
386,186,5,28,2,4,0,0,0,4582,0,27695,23
403,186,7,29,2,3,0,0,0,4468,0,27348,24
422,186,8,26,2,3,0,0,0,4212,0,26988,24
434,181,5,29,1,3,0,0,0,4156,0,26598,39
449,171,5,30,1,2,0,0,0,4115,0,26527,37
486,184,6,28,1,2,0,0,0,3953,0,26416,44
489,188,8,26,0,2,0,0,0,3914,0,26289,55
512,176,11,26,0,1,0,0,0,3869,0,26203,63
525,176,13,27,0,1,0,0,0,3806,0,26065,70
534,176,13,27,0,1,0,0,0,3707,0,26026,85
542,179,14,27,0,0,0,0,0,3708,0,25911,86
532,171,14,20,0,0,0,0,0,3762,0,25839,98
538,159,15,16,0,0,0,0,0,3721,0,25786,101
506,175,15,14,0,0,0,0,0,3695,0,25845,99
509,156,11,13,0,0,0,0,0,3581,0,25845,105
520,156,15,9,0,0,0,0,0,3559,0,25845,104
520,156,15,5,0,0,0,0,0,3631,0,25845,105
559,148,17,5,0,0,0,0,0,3769,0,25303,88
549,146,18,4,0,1,0,0,0,3768,0,25157,89
549,146,18,3,0,2,0,0,0,3888,0,25048,89
542,154,16,3,0,3,0,0,0,3657,0,25018,81
572,162,16,2,0,3,0,0,0,3640,0,24964,72
572,162,16,1,0,3,0,0,0,3581,3,24938,72
572,162,16,1,0,3,0,0,0,3522,5,24943,72
607,166,14,1,0,4,0,0,0,3543,5,24982,60
620,162,11,1,0,4,0,0,0,3450,5,24949,55
608,162,6,1,0,5,0,0,0,3407,5,24942,48
585,175,4,1,0,4,0,0,0,3354,6,24991,49
592,187,4,1,1,3,0,0,0,3283,6,25029,44
592,187,4,1,1,3,0,0,0,3099,6,25014,45
592,187,4,1,1,3,0,0,0,3052,7,25032,65
676,208,1,1,1,3,0,0,0,3173,8,25082,87
701,209,5,2,1,1,0,0,0,3132,9,25072,73
704,207,5,3,1,2,0,0,0,3092,9,25126,72
807,192,6,3,1,2,0,0,0,3065,9,25102,111
859,206,11,3,0,2,0,2,0,3099,7,1556,125
859,206,11,3,0,2,0,2,0,3169,7,1619,131
859,206,11,4,0,2,0,2,0,3200,7,1761,130
1109,249,29,5,0,1,0,2,0,3239,5,1769,146
1194,265,41,5,1,1,0,2,0,3331,3,1840,143
1252,284,49,3,2,1,0,2,0,3267,2,1903,191
1292,303,49,3,2,1,0,2,0,3249,2,1913,219
1340,293,58,3,3,1,0,3,0,3325,2,1965,236
1340,293,58,3,3,1,0,3,0,3314,2,2045,259
1340,293,58,3,4,0,0,3,0,3295,2,2104,290
1428,262,73,3,4,0,0,3,0,3341,2,2175,307
1393,251,77,3,4,0,0,3,0,3351,0,2341,294
1426,259,74,3,4,0,0,3,0,3270,0,2517,322
1404,242,76,2,4,0,0,3,0,3204,0,2572,304
1382,279,70,2,4,2,0,3,0,3150,0,2752,294
1382,279,70,2,4,2,0,3,0,3098,0,2894,263
1382,279,70,2,4,4,0,3,0,3063,0,3032,255
1382,280,70,0,4,2,0,3,0,3137,0,3153,253
1189,320,93,0,3,2,0,3,0,2987,0,3274,254
1144,351,94,4,0,2,0,3,0,2919,0,3427,226
1105,371,118,6,0,2,0,1,0,2846,0,3560,205
1125,385,132,6,1,2,0,2,0,2816,0,3668,167
1125,385,148,6,1,2,0,2,0,2793,0,3789,166
1125,385,182,6,1,1,0,2,0,2703,0,3890,168
1090,443,196,6,2,0,0,2,0,2730,0,1890,164
1004,469,194,7,2,0,0,2,0,2749,0,1886,164
1044,529,202,8,2,0,0,2,0,2689,5,1834,149
1036,584,218,9,2,0,0,1,0,2663,5,1761,165
1036,626,246,9,2,1,0,1,0,2665,5,1688,173
1036,626,208,13,2,3,0,1,0,2666,5,1656,188
1036,626,204,15,2,3,0,1,0,2637,5,1584,193
1050,743,231,15,2,4,0,1,0,2681,5,1555,172
1169,775,234,13,2,4,0,0,0,2707,8,1442,158
1107,798,222,12,2,5,0,0,0,2705,8,1349,155
1084,780,246,6,2,6,0,0,0,2725,8,1289,150
1144,823,264,8,0,5,0,0,0,2758,8,1290,135
1144,824,289,8,0,6,0,0,0,2744,8,1284,118
1144,824,355,9,0,7,0,0,0,2730,8,1251,106
1172,914,394,9,0,7,0,0,0,2807,8,1236,99
1134,926,398,10,0,4,0,0,0,2815,3,1207,90
1176,903,407,8,0,5,0,0,0,2824,3,1277,62
1158,916,407,7,0,5,0,0,0,2884,3,1299,60
1185,983,418,7,1,5,0,0,0,2912,3,1267,46
1185,983,444,6,1,5,0,0,0,2922,3,1242,45
1185,983,461,4,1,5,0,0,0,2933,3,1294,44
1370,1178,468,4,1,7,0,0,0,3015,3,1379,36
1398,1136,458,3,1,6,0,0,0,3057,0,1414,33
1403,1139,454,4,1,6,0,0,0,3059,0,1467,31
1415,1188,457,4,1,6,0,0,0,3087,2,1553,38
1433,1246,422,4,1,5,0,0,0,3098,3,1627,38
1433,1246,426,4,2,5,0,0,0,3149,3,1714,42
1433,1246,408,3,2,3,0,0,0,3163,3,1858,50
1433,1246,411,3,2,4,0,0,0,3346,7,1984,60
1692,1400,392,2,2,3,0,0,0,3348,9,1945,60
1585,1392,402,2,1,3,0,0,0,3397,11,1886,61
1494,1427,360,3,1,2,0,0,0,3417,11,1849,60
1444,1476,287,2,1,2,0,0,0,3528,8,1846,68
1444,1476,238,2,2,1,0,0,0,3592,8,1874,84
1444,1476,239,2,2,1,0,0,0,3690,8,1938,98
1538,1614,257,3,2,1,0,0,0,3933,8,2054,105
1491,1609,269,3,2,1,0,0,0,4067,1,2141,103
1495,1633,283,3,1,1,0,0,0,4237,1,2265,108
1483,1724,293,2,1,1,0,0,0,4397,1,2553,111
1424,1822,325,1,2,0,0,0,0,4619,1,2643,115
1424,1822,330,1,2,0,0,0,0,4821,1,2793,123
1424,1822,354,1,1,0,0,0,0,4920,1,2944,142
1459,2009,363,3,1,0,0,0,0,5253,1,3193,147
1565,1488,380,3,1,1,0,0,0,5571,1,3362,148
1520,1399,418,4,1,1,0,0,0,5654,1,3593,135
1462,1397,448,6,1,1,0,0,0,5761,1,3917,132
1497,1375,487,7,1,1,0,0,0,5974,1,4237,123
1497,1375,545,7,1,1,0,0,0,6100,1,4524,136
1497,1375,589,7,2,1,0,0,0,6259,1,4947,146
1549,1329,618,7,2,1,0,0,0,6694,1,5196,151
1571,1294,606,6,2,1,0,0,0,6929,2,5522,140
1582,1313,599,6,2,2,0,0,0,7113,2,5890,141
1596,1290,621,6,3,2,0,0,0,7177,2,6227,146
1558,1330,648,5,3,3,0,0,0,7398,2,6733,149
1558,1330,673,6,3,3,0,0,0,7566,2,7035,150
1558,1330,695,3,4,3,0,0,0,7516,4,7278,155
1781,1382,738,5,4,3,0,0,0,7686,4,7588,145
1897,1413,781,5,4,3,0,0,0,7700,3,8082,141
1906,1416,802,22,4,3,0,0,0,7635,3,8273,141
2092,1423,863,24,4,3,0,0,0,7773,3,8492,146
2219,1438,933,37,6,3,0,0,0,7956,3,8672,142
2219,1438,1017,57,9,5,0,0,0,8114,3,8545,164
2219,1438,1063,71,9,4,0,0,0,7971,5,8341,182
2219,1438,1131,76,9,4,0,0,0,8726,5,8155,218
2615,1510,1248,82,8,4,0,0,0,8350,3,8088,241
2689,1530,1374,90,8,4,0,0,0,8331,3,8535,257
2738,1527,1527,89,9,3,0,0,0,8254,3,8491,272
2836,1551,1582,92,12,4,0,0,0,8431,3,8489,302
2836,1551,1648,100,11,5,0,0,0,8365,3,8663,328
2836,1551,1675,104,11,6,0,0,0,8298,3,8793,344
3138,1681,1742,103,11,6,0,2,0,8457,3,8767,400
3203,1729,1746,95,11,5,0,2,1,8625,3,8693,431
3372,1808,1774,92,9,5,0,2,3,8714,3,8947,473
3519,1961,1806,81,9,4,0,2,3,8858,3,9194,513
3651,2051,1855,75,9,4,0,5,4,9005,1,9328,515
3651,2051,1922,72,10,6,0,5,4,9343,1,9284,578
3651,2051,2053,65,11,6,0,5,4,9553,1,9143,623
4477,2378,2116,60,5,5,0,7,1,9773,1,8947,654
4738,2375,2237,55,4,6,0,7,1,9951,1,8927,656
4793,2370,2334,47,4,5,0,5,2,9967,1,8987,670
4921,2399,2409,41,4,4,0,6,2,10130,1,9187,711
5172,2448,2737,39,3,6,0,5,2,10310,0,9129,746
5172,2448,3007,38,3,11,0,5,2,10369,0,9194,743
5172,2448,3255,35,3,13,0,5,2,10429,0,9222,802
5172,3025,3455,33,3,15,0,5,2,10707,0,9339,861
6110,3098,3495,29,3,16,0,2,1,10973,0,9256,846
6230,3203,3771,28,3,19,0,2,1,11026,0,9467,804
6230,3481,4165,28,5,18,0,2,0,11059,0,9794,883
6822,3839,4285,24,5,16,1,2,0,11164,2,9831,916
6817,4405,4460,26,6,20,1,2,0,11514,2,10161,991
6811,4405,4849,24,6,20,2,2,0,11783,2,10591,1128
7964,5008,5152,21,6,16,2,1,0,12465,2,10794,1296
8090,5251,5389,17,6,18,2,0,0,13240,3,10937,1312
8083,5251,5676,16,7,20,3,0,1,13689,4,11450,1370
8305,5991,6027,13,7,19,3,1,1,14338,4,11930,1461
8593,5794,6305,14,6,19,4,1,5,14723,4,12040,1434
8590,5794,6410,19,8,21,8,1,5,15057,4,12364,1696
8584,5794,6715,22,10,21,18,1,5,15322,4,12379,1812
10031,6558,7010,28,10,23,26,1,5,15804,4,12423,1933
10068,6882,7104,32,9,24,60,2,5,16097,3,12053,2060
10057,7188,7385,40,9,24,70,3,5,15859,3,11898,2104
10382,7430,7628,43,10,23,74,3,5,15819,3,11896,2072
10655,7666,7859,51,13,28,84,6,5,15856,3,11599,2145
11274,7666,8009,71,18,33,107,9,5,15975,3,11348,2543
12195,7666,8119,77,21,44,128,9,5,15949,3,11128,2690
